Date,Hour,Light (kWh),Fan (kWh),AC (kWh),Lift (kWh),Computers (kWh),Other (kWh)
2024-02-12,19,0.56,0.325,0.0,0.005,2.0700000000000003,0.142
2024-02-12,20,0.8799999999999999,0.20500000000000002,0.0,0.005,1.77,0.168
2024-02-12,21,0.96,0.12,0.0,0.005,1.2,0.186
2024-02-12,22,1.7199999999999998,0.155,0.0,0.005,1.5299999999999998,0.136
2024-02-12,23,1.7999999999999998,0.135,0.0,0.005,0.87,0.096
2024-02-13,0,0.68,0.355,0.0,0.005,2.88,0.144
2024-02-13,1,0.8,0.315,0.0,0.005,1.8599999999999999,0.04
2024-02-13,2,1.32,0.185,0.0,0.005,2.04,0.168
2024-02-13,3,1.32,0.265,0.0,0.005,1.6199999999999999,0.102
2024-02-13,4,1.0,0.16,0.0,0.005,1.14,0.164
2024-02-13,5,1.04,0.18,0.0,0.005,0.63,0.19
2024-02-13,6,1.04,0.24,0.0,0.005,1.3499999999999999,0.048
2024-02-13,7,1.7599999999999998,0.275,0.0,0.005,1.38,0.172
2024-02-13,8,1.08,0.31,0.0,0.005,2.19,0.064
2024-02-13,9,9.64,0.685,5.92,0.679,33.120000000000005,0.686
2024-02-13,10,10.2,0.63,2.7,0.933,29.97,0.98
2024-02-13,11,5.0,0.73,3.79,0.036,24.66,0.506
2024-02-13,12,4.04,0.935,8.73,0.038,31.14,0.946
2024-02-13,13,10.440000000000001,0.51,6.8500000000000005,0.91,39.33,0.916
2024-02-13,14,8.88,0.8,6.09,0.951,43.019999999999996,0.39
2024-02-13,15,4.88,0.5650000000000001,5.805,0.574,44.88,0.724
2024-02-13,16,9.280000000000001,0.595,4.8,0.089,24.270000000000003,0.29
2024-02-13,17,10.4,0.66,4.365,0.26,27.990000000000002,0.974
2024-02-13,18,9.24,0.775,4.715,0.548,36.03,0.658
2024-02-13,19,1.08,0.10999999999999999,0.0,0.005,2.73,0.084
2024-02-13,20,0.56,0.38,0.0,0.005,1.02,0.048
2024-02-13,21,0.56,0.29000000000000004,0.0,0.005,1.83,0.146
2024-02-13,22,1.36,0.15,0.0,0.005,2.19,0.12
2024-02-13,23,1.8399999999999999,0.15,0.0,0.005,2.5500000000000003,0.186
2024-02-14,0,1.2,0.11499999999999999,0.0,0.005,0.87,0.082
2024-02-14,1,1.7999999999999998,0.13,0.0,0.005,2.85,0.108
2024-02-14,2,1.56,0.27,0.0,0.005,1.5899999999999999,0.168
2024-02-14,3,1.44,0.32,0.0,0.005,2.88,0.118
2024-02-14,4,1.96,0.355,0.0,0.005,2.1,0.074
2024-02-14,5,1.24,0.11499999999999999,0.0,0.005,2.2199999999999998,0.078
2024-02-14,6,0.43999999999999995,0.295,0.0,0.005,1.14,0.112
2024-02-14,7,0.48,0.34500000000000003,0.0,0.005,2.61,0.106
2024-02-14,8,0.56,0.295,0.0,0.005,2.2199999999999998,0.178
2024-02-14,9,9.280000000000001,0.8250000000000001,4.455,0.873,25.74,0.43
2024-02-14,10,6.760000000000001,0.535,5.835,0.806,24.12,0.616
2024-02-14,11,6.4,0.545,2.225,0.121,27.03,0.788
2024-02-14,12,5.88,0.625,7.75,0.024,36.870000000000005,0.664
2024-02-14,13,9.8,0.9550000000000001,7.785,0.596,38.160000000000004,0.712
2024-02-14,14,7.16,0.915,6.635,0.781,41.19,0.514
2024-02-14,15,10.280000000000001,0.94,7.68,0.555,38.309999999999995,0.3
2024-02-14,16,8.08,0.8899999999999999,5.220000000000001,0.172,41.519999999999996,0.872
2024-02-14,17,5.84,0.8450000000000001,4.65,0.003,40.2,0.67
2024-02-14,18,11.879999999999999,0.785,4.045,0.959,29.22,0.338
2024-02-14,19,0.72,0.22499999999999998,0.0,0.005,1.1099999999999999,0.124
2024-02-14,20,1.52,0.34,0.0,0.005,2.61,0.05
2024-02-14,21,1.12,0.325,0.0,0.005,2.19,0.122
2024-02-14,22,1.7199999999999998,0.125,0.0,0.005,0.6599999999999999,0.144
2024-02-14,23,0.72,0.295,0.0,0.005,1.2,0.104
2024-02-15,0,0.8799999999999999,0.255,0.0,0.005,2.0100000000000002,0.144
2024-02-15,1,0.96,0.14,0.0,0.005,2.37,0.088
2024-02-15,2,1.1600000000000001,0.24,0.0,0.005,1.98,0.12
2024-02-15,3,1.7999999999999998,0.34,0.0,0.005,1.5599999999999998,0.116
2024-02-15,4,1.2,0.365,0.0,0.005,1.83,0.182
2024-02-15,5,1.24,0.135,0.0,0.005,0.6,0.114
2024-02-15,6,2.0,0.375,0.0,0.005,2.13,0.078
2024-02-15,7,0.68,0.24,0.0,0.005,1.38,0.106
2024-02-15,8,0.56,0.31,0.0,0.005,2.94,0.124
2024-02-15,9,5.76,0.97,3.365,0.992,40.260000000000005,0.352
2024-02-15,10,6.2,0.715,2.7150000000000003,0.689,39.99,0.948
2024-02-15,11,9.52,0.665,5.61,0.028,39.81,0.62
2024-02-15,12,4.640000000000001,0.63,8.459999999999999,0.053,41.76,0.33
2024-02-15,13,6.680000000000001,0.865,7.465000000000001,0.696,42.12,0.224
2024-02-15,14,11.240000000000002,0.685,9.445,0.628,37.68,0.826
2024-02-15,15,5.96,0.725,7.279999999999999,0.549,34.35,0.892
2024-02-15,16,8.6,0.65,9.775,0.158,31.589999999999996,0.72
2024-02-15,17,7.24,0.8200000000000001,8.455,0.076,28.619999999999997,0.354
2024-02-15,18,4.44,0.51,3.1950000000000003,0.677,32.91,0.444
2024-02-15,19,1.6800000000000002,0.21499999999999997,0.0,0.005,0.96,0.138
2024-02-15,20,1.6400000000000001,0.135,0.0,0.005,1.92,0.15
2024-02-15,21,1.4000000000000001,0.25,0.0,0.005,2.1,0.174
2024-02-15,22,1.7599999999999998,0.16,0.0,0.005,2.1,0.06
2024-02-15,23,1.7599999999999998,0.39,0.0,0.005,2.52,0.154
2024-02-16,0,1.7599999999999998,0.28,0.0,0.005,0.8999999999999999,0.052
2024-02-16,1,1.52,0.33,0.0,0.005,1.3199999999999998,0.07
2024-02-16,2,0.8400000000000001,0.19,0.0,0.005,0.84,0.164
2024-02-16,3,1.44,0.16,0.0,0.005,0.72,0.156
2024-02-16,4,1.32,0.315,0.0,0.005,1.74,0.104
2024-02-16,5,0.64,0.10500000000000001,0.0,0.005,2.76,0.076
2024-02-16,6,1.32,0.35000000000000003,0.0,0.005,0.72,0.086
2024-02-16,7,1.1600000000000001,0.14,0.0,0.005,0.69,0.16
2024-02-16,8,1.7599999999999998,0.38,0.0,0.005,2.13,0.172
2024-02-16,9,5.12,0.645,5.595,0.593,30.929999999999996,0.88
2024-02-16,10,10.84,0.8799999999999999,3.9850000000000003,0.936,41.55,0.818
2024-02-16,11,4.6000000000000005,0.8599999999999999,4.46,0.123,42.78,0.874
2024-02-16,12,9.84,0.605,9.91,0.032,26.07,0.218
2024-02-16,13,6.6000000000000005,0.5700000000000001,4.6899999999999995,0.577,42.45,0.28
2024-02-16,14,5.04,0.865,6.36,0.527,39.629999999999995,0.648
2024-02-16,15,11.36,0.675,8.48,0.516,42.239999999999995,0.37
2024-02-16,16,6.879999999999999,0.935,6.870000000000001,0.168,30.569999999999997,0.654
2024-02-16,17,4.04,0.645,8.149999999999999,0.047,34.62,0.632
2024-02-16,18,6.5200000000000005,0.68,4.555,0.806,28.32,0.284
2024-02-16,19,1.08,0.19,0.0,0.005,1.26,0.07
2024-02-16,20,1.32,0.265,0.0,0.005,1.5299999999999998,0.084
2024-02-16,21,1.7599999999999998,0.305,0.0,0.005,2.46,0.168
2024-02-16,22,0.76,0.28500000000000003,0.0,0.005,2.6999999999999997,0.162
2024-02-16,23,0.43999999999999995,0.18,0.0,0.005,2.1,0.068
2024-02-17,0,1.8399999999999999,0.1,0.0,0.005,1.17,0.138
2024-02-17,1,1.24,0.155,0.0,0.005,2.88,0.088
2024-02-17,2,0.8400000000000001,0.32,0.0,0.005,1.98,0.134
2024-02-17,3,0.68,0.38,0.0,0.005,1.6199999999999999,0.108
2024-02-17,4,1.7199999999999998,0.275,0.0,0.005,1.26,0.19
2024-02-17,5,0.72,0.34,0.0,0.005,1.5,0.13
2024-02-17,6,0.9199999999999999,0.22999999999999998,0.0,0.005,1.3199999999999998,0.046
2024-02-17,7,0.6,0.355,0.0,0.005,2.46,0.158
2024-02-17,8,1.32,0.22499999999999998,0.0,0.005,1.44,0.12
2024-02-17,9,11.92,0.8500000000000001,4.89,0.832,24.09,0.268
2024-02-17,10,11.6,0.5850000000000001,4.96,0.583,33.6,0.542
2024-02-17,11,7.16,0.745,2.15,0.012,26.04,0.39
2024-02-17,12,5.44,0.725,9.24,0.271,33.39,0.462
2024-02-17,13,11.479999999999999,0.53,9.315,0.627,32.25,0.39
2024-02-17,14,11.040000000000001,0.56,8.78,0.734,41.79,0.844
2024-02-17,15,6.2,0.9099999999999999,5.585,0.584,32.91,0.452
2024-02-17,16,10.56,0.795,9.845,0.218,34.32,0.298
2024-02-17,17,6.5600000000000005,0.8999999999999999,9.23,0.117,36.54,0.238
2024-02-17,18,7.5600000000000005,0.9199999999999999,2.7800000000000002,0.729,39.87,0.774
2024-02-17,19,0.76,0.135,0.0,0.005,0.69,0.162
2024-02-17,20,1.6,0.3,0.0,0.005,2.1599999999999997,0.148
2024-02-17,21,1.92,0.21000000000000002,0.0,0.005,0.87,0.174
2024-02-17,22,1.44,0.335,0.0,0.005,2.31,0.182
2024-02-17,23,1.96,0.295,0.0,0.005,2.52,0.144
2024-02-18,0,1.2,0.365,0.0,0.005,1.92,0.128
2024-02-18,1,1.28,0.195,0.0,0.005,2.25,0.098
2024-02-18,2,1.28,0.15,0.0,0.005,1.47,0.132
2024-02-18,3,0.56,0.31,0.0,0.005,2.79,0.044
2024-02-18,4,1.7999999999999998,0.135,0.0,0.005,1.5,0.07
2024-02-18,5,1.6400000000000001,0.385,0.0,0.005,2.46,0.148
2024-02-18,6,1.4000000000000001,0.195,0.0,0.005,0.6,0.062
2024-02-18,7,1.36,0.12,0.0,0.005,2.76,0.08
2024-02-18,8,0.72,0.305,0.0,0.005,1.7999999999999998,0.054
2024-02-18,9,4.72,0.8699999999999999,2.4299999999999997,0.512,29.43,0.522
2024-02-18,10,4.8,0.81,2.645,0.872,32.01,0.31
2024-02-18,11,8.92,0.505,4.6000000000000005,0.021,35.67,0.306
2024-02-18,12,10.280000000000001,0.685,5.5649999999999995,0.2,44.22,0.58
2024-02-18,13,11.6,0.875,4.79,0.705,25.56,0.624
2024-02-18,14,7.4,0.52,8.97,0.594,31.95,0.878
2024-02-18,15,8.64,0.9850000000000001,7.59,0.808,37.709999999999994,0.722
2024-02-18,16,11.719999999999999,0.8500000000000001,6.05,0.173,39.300000000000004,0.902
2024-02-18,17,6.879999999999999,0.685,7.720000000000001,0.082,25.89,0.458
2024-02-18,18,4.04,0.5650000000000001,2.55,0.718,34.98,0.564
2024-02-18,19,0.64,0.34500000000000003,0.0,0.005,1.41,0.196
2024-02-18,20,1.48,0.15,0.0,0.005,1.2899999999999998,0.052
2024-02-18,21,1.7599999999999998,0.195,0.0,0.005,2.37,0.134
2024-02-18,22,0.64,0.21499999999999997,0.0,0.005,1.74,0.156
2024-02-18,23,1.32,0.24,0.0,0.005,2.88,0.142
2024-02-19,0,0.52,0.22999999999999998,0.0,0.005,2.6999999999999997,0.158
2024-02-19,1,1.6800000000000002,0.24,0.0,0.005,2.25,0.164
2024-02-19,2,0.8,0.14500000000000002,0.0,0.005,1.65,0.094
2024-02-19,3,0.68,0.38,0.0,0.005,2.82,0.064
2024-02-19,4,0.72,0.195,0.0,0.005,0.99,0.198
2024-02-19,5,0.8400000000000001,0.135,0.0,0.005,2.1599999999999997,0.102
2024-02-19,6,1.7999999999999998,0.195,0.0,0.005,1.17,0.052
2024-02-19,7,1.2,0.18,0.0,0.005,1.44,0.146
2024-02-19,8,1.36,0.135,0.0,0.005,0.7799999999999999,0.048
2024-02-19,9,10.2,0.665,4.905,0.511,43.230000000000004,0.826
2024-02-19,10,11.719999999999999,0.8899999999999999,4.57,0.81,42.3,0.276
2024-02-19,11,10.04,0.875,5.114999999999999,0.021,42.93,0.442
2024-02-19,12,8.56,0.63,5.28,0.11,32.61,0.386
2024-02-19,13,9.8,0.98,7.41,0.9,38.58,0.952
2024-02-19,14,6.680000000000001,0.515,4.015000000000001,0.747,25.62,0.47
2024-02-19,15,5.5200000000000005,0.8200000000000001,8.685,0.585,37.17,0.338
2024-02-19,16,4.36,0.5650000000000001,5.07,0.209,25.23,0.494
2024-02-19,17,10.600000000000001,0.605,7.795,0.227,25.439999999999998,0.346
2024-02-19,18,4.72,1.0,4.4350000000000005,0.723,33.0,0.464
2024-02-19,19,1.36,0.37,0.0,0.005,2.1599999999999997,0.094
2024-02-19,20,1.96,0.12,0.0,0.005,1.02,0.054
2024-02-19,21,1.56,0.15,0.0,0.005,2.5500000000000003,0.044
2024-02-19,22,1.04,0.10500000000000001,0.0,0.005,2.04,0.074
2024-02-19,23,1.48,0.325,0.0,0.005,0.69,0.092
2024-02-20,0,1.04,0.32,0.0,0.005,0.9299999999999999,0.138
2024-02-20,1,0.6,0.34,0.0,0.005,1.8900000000000001,0.05
2024-02-20,2,0.52,0.25,0.0,0.005,2.91,0.17
2024-02-20,3,1.96,0.355,0.0,0.005,2.76,0.148
2024-02-20,4,1.6400000000000001,0.16,0.0,0.005,0.6,0.136
2024-02-20,5,1.04,0.17500000000000002,0.0,0.005,2.37,0.04
2024-02-20,6,0.96,0.14500000000000002,0.0,0.005,0.96,0.112
2024-02-20,7,1.2,0.3,0.0,0.005,2.61,0.166
2024-02-20,8,0.48,0.10999999999999999,0.0,0.005,1.71,0.166
2024-02-20,9,11.120000000000001,0.78,4.895,0.94,25.08,0.776
2024-02-20,10,10.08,0.745,3.3800000000000003,0.887,27.990000000000002,0.718
2024-02-20,11,8.08,0.8200000000000001,5.625,0.21,35.370000000000005,0.396
2024-02-20,12,8.040000000000001,0.8,4.725,0.227,27.75,0.754
2024-02-20,13,7.279999999999999,0.895,6.025,0.635,31.8,0.28
2024-02-20,14,5.04,0.75,5.77,0.803,36.63,0.888
2024-02-20,15,4.32,0.905,7.075,0.866,43.14,0.77
2024-02-20,16,5.24,0.635,9.885,0.276,32.37,0.384
2024-02-20,17,9.559999999999999,0.99,8.495000000000001,0.299,29.669999999999998,0.496
2024-02-20,18,9.16,0.685,3.755,0.842,36.66,0.37
2024-02-20,19,1.6,0.34,0.0,0.005,1.8599999999999999,0.046
2024-02-20,20,1.8399999999999999,0.19,0.0,0.005,2.5799999999999996,0.06
2024-02-20,21,1.24,0.3,0.0,0.005,1.68,0.2
2024-02-20,22,1.12,0.26,0.0,0.005,2.52,0.062
2024-02-20,23,1.6400000000000001,0.315,0.0,0.005,0.96,0.1
2024-02-21,0,1.52,0.15,0.0,0.005,1.1099999999999999,0.18
2024-02-21,1,1.36,0.12,0.0,0.005,2.76,0.164
2024-02-21,2,0.43999999999999995,0.235,0.0,0.005,2.67,0.19
2024-02-21,3,0.4,0.155,0.0,0.005,2.13,0.116
2024-02-21,4,1.88,0.17,0.0,0.005,0.6599999999999999,0.116
2024-02-21,5,1.1600000000000001,0.36,0.0,0.005,2.61,0.096
2024-02-21,6,1.96,0.245,0.0,0.005,0.63,0.136
2024-02-21,7,1.7999999999999998,0.31,0.0,0.005,1.68,0.112
2024-02-21,8,0.4,0.10999999999999999,0.0,0.005,2.34,0.188
2024-02-21,9,6.0,0.8500000000000001,5.300000000000001,0.828,26.97,0.488
2024-02-21,10,7.0,0.755,2.7300000000000004,0.934,32.580000000000005,0.912
2024-02-21,11,9.200000000000001,0.775,3.335,0.004,41.37,0.992
2024-02-21,12,4.5600000000000005,0.97,8.465,0.045,30.3,0.958
2024-02-21,13,7.76,0.68,5.9750000000000005,0.682,44.4,0.628
2024-02-21,14,7.92,0.725,5.905,0.545,38.25,0.456
2024-02-21,15,4.24,0.8899999999999999,4.33,0.609,35.76,0.386
2024-02-21,16,8.6,0.74,6.885,0.223,42.15,0.566
2024-02-21,17,4.12,0.5650000000000001,7.37,0.083,40.74,0.308
2024-02-21,18,10.68,0.8400000000000001,5.125,0.513,28.619999999999997,0.82
2024-02-21,19,1.4000000000000001,0.265,0.0,0.005,1.5899999999999999,0.052
2024-02-21,20,1.44,0.34,0.0,0.005,2.5799999999999996,0.094
2024-02-21,21,0.64,0.13,0.0,0.005,1.5599999999999998,0.088
2024-02-21,22,0.56,0.13,0.0,0.005,2.46,0.096
2024-02-21,23,1.08,0.21499999999999997,0.0,0.005,2.4,0.09
2024-02-22,0,0.76,0.165,0.0,0.005,2.94,0.194
2024-02-22,1,0.8400000000000001,0.18,0.0,0.005,0.75,0.164
2024-02-22,2,0.6,0.31,0.0,0.005,1.74,0.172
2024-02-22,3,1.0,0.15,0.0,0.005,0.6,0.166
2024-02-22,4,1.1600000000000001,0.2,0.0,0.005,2.67,0.174
2024-02-22,5,1.08,0.165,0.0,0.005,2.25,0.184
2024-02-22,6,0.8799999999999999,0.29000000000000004,0.0,0.005,0.63,0.044
2024-02-22,7,1.04,0.325,0.0,0.005,2.52,0.096
2024-02-22,8,1.88,0.38,0.0,0.005,0.6599999999999999,0.19
2024-02-22,9,6.5600000000000005,0.615,3.69,0.865,40.71,0.784
2024-02-22,10,9.879999999999999,0.94,3.445,0.963,34.65,0.464
2024-02-22,11,10.280000000000001,0.63,3.365,0.134,28.32,0.79
2024-02-22,12,5.48,0.59,5.5,0.117,43.050000000000004,0.216
2024-02-22,13,10.440000000000001,0.8550000000000001,4.22,0.646,27.150000000000002,0.724
2024-02-22,14,7.5600000000000005,0.725,4.655,0.697,41.730000000000004,0.702
2024-02-22,15,11.559999999999999,0.96,9.96,0.637,39.54,0.598
2024-02-22,16,10.440000000000001,0.94,6.254999999999999,0.118,27.060000000000002,0.32
2024-02-22,17,4.84,0.95,5.425,0.197,43.62,0.322
2024-02-22,18,8.96,0.515,3.9450000000000003,0.587,32.07,0.318
2024-02-22,19,0.6,0.37,0.0,0.005,2.91,0.188
2024-02-22,20,1.56,0.17,0.0,0.005,1.38,0.126
2024-02-22,21,1.56,0.17,0.0,0.005,2.37,0.142
2024-02-22,22,0.8799999999999999,0.13,0.0,0.005,2.1,0.132
2024-02-22,23,1.2,0.375,0.0,0.005,1.47,0.108
2024-02-23,0,1.52,0.14500000000000002,0.0,0.005,2.4,0.056
2024-02-23,1,1.7199999999999998,0.29000000000000004,0.0,0.005,1.2899999999999998,0.128
2024-02-23,2,1.36,0.395,0.0,0.005,1.77,0.052
2024-02-23,3,1.24,0.14500000000000002,0.0,0.005,2.82,0.06
2024-02-23,4,0.9199999999999999,0.21999999999999997,0.0,0.005,2.67,0.082
2024-02-23,5,0.72,0.38,0.0,0.005,1.8599999999999999,0.14
2024-02-23,6,1.92,0.32,0.0,0.005,2.82,0.188
2024-02-23,7,1.96,0.17,0.0,0.005,0.96,0.14
2024-02-23,8,1.6400000000000001,0.315,0.0,0.005,1.2899999999999998,0.082
2024-02-23,9,11.399999999999999,0.755,5.114999999999999,0.786,29.58,0.926
2024-02-23,10,5.64,0.98,4.905,0.67,43.230000000000004,0.33
2024-02-23,11,5.28,0.885,2.945,0.069,34.68,0.718
2024-02-23,12,10.96,0.5700000000000001,4.89,0.095,40.71,0.232
2024-02-23,13,10.440000000000001,0.73,5.665,0.871,27.18,0.434
2024-02-23,14,9.360000000000001,0.905,8.56,0.919,29.73,0.408
2024-02-23,15,5.28,0.705,7.970000000000001,0.608,40.47,0.728
2024-02-23,16,8.32,0.52,6.59,0.198,34.71,0.958
2024-02-23,17,6.28,0.9650000000000001,6.115,0.283,35.910000000000004,0.732
2024-02-23,18,6.879999999999999,0.51,2.82,0.515,29.04,0.976
2024-02-23,19,1.08,0.35000000000000003,0.0,0.005,2.13,0.122
2024-02-23,20,0.4,0.12,0.0,0.005,1.8900000000000001,0.046
2024-02-23,21,0.52,0.39,0.0,0.005,2.94,0.074
2024-02-23,22,0.6,0.17500000000000002,0.0,0.005,1.7999999999999998,0.098
2024-02-23,23,1.0,0.10500000000000001,0.0,0.005,2.97,0.102
2024-02-24,0,0.8,0.21000000000000002,0.0,0.005,0.9299999999999999,0.128
2024-02-24,1,1.44,0.165,0.0,0.005,2.97,0.106
2024-02-24,2,0.68,0.275,0.0,0.005,2.5500000000000003,0.066
2024-02-24,3,0.76,0.395,0.0,0.005,0.96,0.164
2024-02-24,4,1.44,0.305,0.0,0.005,1.74,0.09
2024-02-24,5,1.24,0.295,0.0,0.005,2.25,0.08
2024-02-24,6,1.6,0.21999999999999997,0.0,0.005,1.3199999999999998,0.048
2024-02-24,7,1.04,0.235,0.0,0.005,1.9500000000000002,0.09
2024-02-24,8,0.72,0.28,0.0,0.005,0.72,0.068
2024-02-24,9,10.04,0.525,3.175,0.587,34.29,0.492
2024-02-24,10,5.28,0.9099999999999999,4.505,0.687,44.82,0.248
2024-02-24,11,8.4,0.5650000000000001,5.58,0.197,26.16,0.96
2024-02-24,12,5.72,0.8300000000000001,4.025,0.124,41.4,0.254
2024-02-24,13,7.08,0.94,7.005,0.764,41.64,0.474
2024-02-24,14,10.4,0.81,5.795,0.652,28.59,0.618
2024-02-24,15,6.24,0.675,5.525,0.552,24.84,0.322
2024-02-24,16,8.48,0.905,9.875,0.179,34.86,0.872
2024-02-24,17,8.48,0.795,4.0600000000000005,0.037,40.65,0.376
2024-02-24,18,10.600000000000001,0.98,3.11,0.742,40.800000000000004,0.846
2024-02-24,19,2.0,0.31,0.0,0.005,1.9500000000000002,0.178
2024-02-24,20,1.4000000000000001,0.195,0.0,0.005,2.97,0.142
2024-02-24,21,0.4,0.21000000000000002,0.0,0.005,2.52,0.098
2024-02-24,22,1.24,0.20500000000000002,0.0,0.005,1.92,0.152
2024-02-24,23,0.4,0.29000000000000004,0.0,0.005,2.6399999999999997,0.07
2024-02-25,0,0.64,0.295,0.0,0.005,2.94,0.192
2024-02-25,1,1.08,0.22999999999999998,0.0,0.005,0.63,0.128
2024-02-25,2,0.8400000000000001,0.21000000000000002,0.0,0.005,2.13,0.136
2024-02-25,3,1.36,0.17,0.0,0.005,1.6199999999999999,0.064
2024-02-25,4,1.92,0.245,0.0,0.005,2.28,0.13
2024-02-25,5,1.52,0.32,0.0,0.005,1.71,0.188
2024-02-25,6,1.92,0.275,0.0,0.005,2.2199999999999998,0.15
2024-02-25,7,1.36,0.27,0.0,0.005,2.52,0.148
2024-02-25,8,0.43999999999999995,0.21999999999999997,0.0,0.005,1.2899999999999998,0.138
2024-02-25,9,9.6,0.95,3.9000000000000004,0.986,41.910000000000004,0.26
2024-02-25,10,4.08,0.755,2.54,0.814,27.66,0.77
2024-02-25,11,4.12,0.79,5.72,0.199,26.76,0.76
2024-02-25,12,8.92,0.605,8.82,0.1,44.550000000000004,0.754
2024-02-25,13,11.76,0.8899999999999999,9.655000000000001,0.785,29.91,0.47
2024-02-25,14,6.12,0.54,9.545,0.899,37.470000000000006,0.29
2024-02-25,15,11.0,0.555,7.965,0.622,44.82,0.534
2024-02-25,16,11.479999999999999,0.595,9.96,0.268,31.560000000000002,0.226
2024-02-25,17,9.24,0.65,5.12,0.065,38.129999999999995,0.954
2024-02-25,18,4.72,0.62,2.15,0.629,32.28,0.49
2024-02-25,19,0.9199999999999999,0.275,0.0,0.005,1.9500000000000002,0.064
2024-02-25,20,1.56,0.155,0.0,0.005,1.5599999999999998,0.2
2024-02-25,21,1.7999999999999998,0.17500000000000002,0.0,0.005,2.97,0.084
2024-02-25,22,0.48,0.13,0.0,0.005,0.84,0.068
2024-02-25,23,1.04,0.315,0.0,0.005,2.88,0.094
2024-02-26,0,1.92,0.19,0.0,0.005,0.99,0.17
2024-02-26,1,1.12,0.1,0.0,0.005,2.37,0.112
2024-02-26,2,1.04,0.21000000000000002,0.0,0.005,1.1099999999999999,0.164
2024-02-26,3,1.32,0.11499999999999999,0.0,0.005,2.5799999999999996,0.124
2024-02-26,4,0.8400000000000001,0.34500000000000003,0.0,0.005,0.96,0.176
2024-02-26,5,0.9199999999999999,0.365,0.0,0.005,2.79,0.116
2024-02-26,6,1.52,0.315,0.0,0.005,0.84,0.08
2024-02-26,7,1.52,0.36,0.0,0.005,1.5599999999999998,0.19
2024-02-26,8,1.36,0.18,0.0,0.005,1.68,0.088
2024-02-26,9,8.92,0.775,2.8000000000000003,0.682,38.28,0.646
2024-02-26,10,6.08,0.51,2.68,0.933,24.72,0.71
2024-02-26,11,9.399999999999999,0.5750000000000001,5.865,0.111,30.48,0.546
2024-02-26,12,9.879999999999999,0.94,9.165,0.267,43.47,0.798
2024-02-26,13,5.32,0.99,5.17,0.709,24.12,0.518
2024-02-26,14,9.6,0.5700000000000001,6.125,0.683,42.21,0.614
2024-02-26,15,8.4,0.99,5.17,0.674,39.75,0.758
2024-02-26,16,9.6,0.615,4.0649999999999995,0.252,25.59,0.496
2024-02-26,17,6.959999999999999,0.67,9.505,0.252,38.489999999999995,0.606
2024-02-26,18,5.36,0.9199999999999999,3.8850000000000002,0.808,32.61,0.664
2024-02-26,19,1.2,0.1,0.0,0.005,2.94,0.184
2024-02-26,20,1.7999999999999998,0.28500000000000003,0.0,0.005,0.87,0.042
2024-02-26,21,1.48,0.13,0.0,0.005,2.79,0.074
2024-02-26,22,1.6400000000000001,0.17500000000000002,0.0,0.005,2.76,0.06
2024-02-26,23,0.8799999999999999,0.13,0.0,0.005,1.83,0.148
2024-02-27,0,1.48,0.10500000000000001,0.0,0.005,2.1599999999999997,0.072
2024-02-27,1,1.56,0.31,0.0,0.005,2.2199999999999998,0.044
2024-02-27,2,0.6,0.28500000000000003,0.0,0.005,1.77,0.086
2024-02-27,3,1.7999999999999998,0.155,0.0,0.005,2.73,0.066
2024-02-27,4,1.36,0.17500000000000002,0.0,0.005,1.68,0.132
2024-02-27,5,2.0,0.10999999999999999,0.0,0.005,0.63,0.13
2024-02-27,6,0.52,0.325,0.0,0.005,0.63,0.056
2024-02-27,7,0.8400000000000001,0.21499999999999997,0.0,0.005,2.0100000000000002,0.058
2024-02-27,8,2.0,0.275,0.0,0.005,1.92,0.1
2024-02-27,9,10.84,0.65,5.92,0.735,43.77,0.862
2024-02-27,10,8.8,0.915,2.425,0.871,44.910000000000004,0.94
2024-02-27,11,4.92,0.8500000000000001,2.05,0.071,40.17,0.67
2024-02-27,12,6.840000000000001,0.65,9.405,0.192,29.669999999999998,0.316
2024-02-27,13,4.680000000000001,0.515,9.44,0.905,42.839999999999996,0.532
2024-02-27,14,11.16,0.8599999999999999,7.845,0.567,41.97,0.68
2024-02-27,15,6.5200000000000005,0.805,6.075,0.944,26.07,0.392
2024-02-27,16,5.04,1.0,5.385,0.002,43.379999999999995,0.602
2024-02-27,17,9.84,0.8200000000000001,9.615,0.168,37.44,0.522
2024-02-27,18,10.760000000000002,0.745,5.555,0.82,43.08,0.978
2024-02-27,19,0.96,0.27,0.0,0.005,2.94,0.074
2024-02-27,20,0.96,0.33,0.0,0.005,1.14,0.188
2024-02-27,21,1.48,0.39,0.0,0.005,2.4,0.096
2024-02-27,22,0.56,0.2,0.0,0.005,0.99,0.128
2024-02-27,23,1.96,0.26,0.0,0.005,2.1599999999999997,0.1
2024-02-28,0,1.7999999999999998,0.21999999999999997,0.0,0.005,2.5500000000000003,0.188
2024-02-28,1,0.76,0.34500000000000003,0.0,0.005,0.7799999999999999,0.066
2024-02-28,2,0.56,0.29000000000000004,0.0,0.005,1.5599999999999998,0.184
2024-02-28,3,0.8,0.28,0.0,0.005,1.3499999999999999,0.142
2024-02-28,4,0.52,0.34,0.0,0.005,1.5599999999999998,0.174
2024-02-28,5,1.28,0.37,0.0,0.005,2.28,0.174
2024-02-28,6,1.52,0.395,0.0,0.005,1.74,0.194
2024-02-28,7,1.12,0.21999999999999997,0.0,0.005,0.96,0.158
